index,ODDO1,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30
3685266,1579742.926216,0.25789992936076034,0.273923017725338,0.04462484059350734,0.09638447934993584,0.009582913566504479,-0.01250023502178449,0.07767308671048918,0.18631096822573393,0.15873022846585466,0.12134120796300453,0.06696574099905292,0.06610253486562853,0.033140934776831034,0.028672323036731215,-0.010787260030446331,6.682049428142587,0.03708978789007666,0.027224555777464285,0.1748490552431397,0.11731025203427124,0.1241240227477842,0.23699296303200723,0.18844553198300415,0.0
3685267,1579743.366863,0.25789992936076034,0.24224764941963278,0.04462484059350734,0.09638447934993584,-0.03756216735838174,-0.01250023502178449,0.07767308671048918,0.14966154890076913,0.15873022846585466,0.10728886396611641,0.06696574099905292,0.06610253486562853,0.033140934776831034,0.028672323036731215,0.004474142797200069,111.38337041476774,0.08171275598423837,0.027224555777464285,0.14541966466935272,0.14068175534136715,0.1241240227477842,0.23699296303200723,0.18844553198300415,0.0
3685268,1579743.807511,0.25789992936076034,0.24224764941963278,0.07190831209584067,0.08757175622775458,-0.02949246509786943,-0.027268147113303057,0.10087563970599829,0.16522316098063636,0.15873022846585466,0.10728886396611641,0.05994061860476993,0.03079016803933312,0.054188977521566546,0.012647239010809887,-0.024838340948589173,111.38337041476774,0.08171275598423837,0.027224555777464285,0.14541966466935272,0.14068175534136715,0.1241240227477842,0.23699296303200723,0.18844553198300415,0.0
3685269,1579744.248158,0.27197738088298534,0.1841987984902932,0.10121909710563905,0.09638447934993584,-0.02949246509786943,0.0015274308496078383,0.08470476024138626,0.16522316098063636,0.15873022846585466,0.09202445795332417,0.052915496210486954,0.02054355423982539,0.029632927652708446,0.005622812679545228,-0.024838340948589173,111.41209591122573,0.06642754039397303,0.027224555777464285,0.13706833793251208,0.13346000049944617,0.14623716129779765,0.23830671129079053,0.17331401513507308,0.0
3685270,1579744.688806,0.28605483240521035,0.25106470472974324,0.10121909710563905,0.09638447934993584,-0.01448908662322762,0.0015274308496078383,0.08470476024138626,0.12655898300168136,0.1516988553421474,0.09202445795332417,0.038865251421920974,0.048435959349235884,0.03662806090616717,0.005622812679545228,-0.024838340948589173,111.28293161596356,0.06642754039397303,-0.0023129192978215136,0.1665167520296176,0.1336584003577407,0.16131088817017525,0.25237714554065793,0.17162018862224496,0.0
3685271,1579745.129453,0.28605483240521035,0.25106470472974324,0.12351954568775457,0.08054487127130168,0.03263640764568648,0.030323008812518735,0.10087563970599829,0.1115346398962115,0.1516988553421474,0.09202445795332417,0.045890373816203964,0.04161873962055731,0.033140934776831034,0.028672323036731215,-0.009576938120942775,111.41209591122573,0.06642754039397303,-0.0023129192978215136,0.1665167520296176,0.1336584003577407,0.14623716129779765,0.2664475797905253,0.18844553198300415,0.0
3685272,1579745.570101,0.3071615107334047,0.2580950439858225,0.043374348149650396,0.0577172008050348,0.03263640764568648,0.04435067468391106,0.09173643377228333,0.1115346398962115,0.1516988553421474,0.09202445795332417,0.045890373816203964,0.03800228769131929,0.03662806090616717,0.028672323036731215,-0.009576938120942775,111.41209591122573,0.06642754039397303,-0.0023129192978215136,0.18188775887100087,0.13137680198735358,0.13921652138463547,0.2664475797905253,0.18844553198300415,0.0
3685273,1579746.010748,0.28605483240521035,0.18596609371765016,0.043374348149650396,0.0577172008050348,0.023626545898512544,0.04435067468391106,0.09173643377228333,0.14816487104351925,0.11926763436145263,0.06270770794364385,0.045890373816203964,0.044819507419997864,0.03662806090616717,0.02957238880619688,0.0056844647067036255,-97.47082549761238,0.0957652928978694,-0.00933380877491341,0.1665167520296176,0.1497883088370862,0.13921652138463547,0.2664475797905253,0.18844553198300415,0.0
3685274,1579746.451396,0.28605483240521035,0.18596609371765016,0.04462484059350734,0.08054487127130168,0.055689901724868485,0.05839684671080655,0.08683198920871646,0.19183716339096424,0.11926763436145263,0.06270770794364385,0.08442462505585085,0.08356126831712242,0.033140934776831034,0.02957238880619688,0.0056844647067036255,-97.47082549761238,0.0957652928978694,-0.00933380877491341,0.1665167520296176,0.1497883088370862,0.13921652138463547,0.2805180140403927,0.20079164523206233,0.0
3685275,1579746.892043,0.2707235188040827,0.22993484530815694,0.03759555731061452,0.08757175622775458,0.055689901724868485,0.04435067468391106,0.08683198920871646,0.19183716339096424,0.13868291464404883,0.06270770794364385,0.08442462505585085,0.08356126831712242,0.05070185139223041,0.012647239010809887,0.0056844647067036255,-97.82878937655045,0.0957652928978694,0.006161887346188594,0.18057513576202136,0.1452449520821414,0.1683315280833374,0.2664475797905253,0.20079164523206233,0.0
3685276,1579747.332691,0.29308405921117964,0.2158741667959984,0.03759555731061452,0.08757175622775458,-0.010454235492971467,0.04435067468391106,0.08683198920871646,0.19034048553371435,0.14251461797550727,0.10026269196767235,0.08442462505585085,0.06610253486562853,0.05070185139223041,0.012647239010809887,-0.023609107759249626,-97.82878937655045,0.08046111302027123,-0.024829504896015413,0.18761383938988252,0.11959185040465836,0.1683315280833374,0.2664475797905253,0.2088843719044633,0.0
3685277,1579747.773338,0.29308405921117964,0.2158741667959984,0.08803208587951128,0.0577172008050348,-0.06561025871045364,-0.013240481241910733,0.06362943621320735,0.21996703183619898,0.14251461797550727,0.10026269196767235,0.05994061860476993,0.06587390859423992,0.05070185139223041,0.05260233251622057,-0.0013316201124498,-97.82878937655045,0.08046111302027123,-0.024829504896015413,0.18761383938988252,0.11959185040465836,0.1683315280833374,0.2664475797905253,0.2088843719044633,0.0
3685278,1579748.213986,0.27900660768895463,0.17893575446157087,0.051654123876400164,0.0577172008050348,-0.06561025871045364,0.02958276259239249,0.06362943621320735,0.21996703183619898,0.13548324485180002,0.08499828595488011,0.06696574099905292,0.06225745666500189,0.05070185139223041,0.036577248490299245,-0.0013316201124498,-97.82878937655045,0.0957652928978694,0.004707970179270382,0.20167222312228622,0.10554514043740547,0.15325780121095983,0.23699296303200723,0.18844553198300415,0.0
3685279,1579748.654633,0.28605483240521035,0.20004619305648294,0.051654123876400164,0.0577172008050348,-0.03352731622812558,0.02958276259239249,0.03343460281582578,0.20590209761358164,0.14251461797550727,0.070945941957992,0.08442462505585085,0.06610253486562853,0.029612046657922,0.036577248490299245,-0.023609107759249626,111.41209591122573,0.06642754039397303,0.027224555777464285,0.22354927493861143,0.13117840212905904,0.15325780121095983,0.23699296303200723,0.19653825865540508,0.0
3685280,1579749.095281,0.28605483240521035,0.20004619305648294,0.016545601172355952,0.06472467447707761,-0.02351853502637367,0.05839684671080655,0.04044657978221054,0.19034048553371435,0.14251461797550727,0.070945941957992,0.08442462505585085,0.06610253486562853,0.033140934776831034,0.036577248490299245,-0.023609107759249626,111.41209591122573,0.06642754039397303,0.027224555777464285,0.2081782680972282,0.13117840212905904,0.1381840743385822,0.25237714554065793,0.20357704883093522,0.0
3685281,1579749.535928,0.2943379212900823,0.25984291838650525,0.016545601172355952,0.06472467447707761,-0.02351853502637367,0.0007871846294815944,0.04044657978221054,0.19034048553371435,0.1565576131748215,0.07797211395643606,0.08442462505585085,0.08015265845278315,0.05070185139223041,0.05260233251622057,-0.03062519257840305,-97.51918677923659,0.05112336051637486,0.004707970179270382,0.2081782680972282,0.12889680375867194,0.1683315280833374,0.25940284275067294,0.20357704883093522,0.0
3685282,1579749.976576,0.2438414757488217,0.24401494464698975,0.016545601172355952,0.06472467447707761,-0.0024432932003755122,0.0007871846294815944,0.05449023027949238,0.1692526782886168,0.15873022846585466,0.07797211395643606,0.06696574099905292,0.06610253486562853,0.054188977521566546,0.0686078498949796,-0.03062519257840305,-97.47082549761238,0.0957652928978694,0.018730618644415775,0.17926251265304186,0.13822159709851495,0.1683315280833374,0.25940284275067294,0.20357704883093522,0.0
3685283,1579750.417223,0.2438414757488217,0.24401494464698975,0.03884604975447146,0.0577172008050348,0.035652752665392536,0.015555096721000167,0.11491929020328014,0.17777222916834684,0.15873022846585466,0.07797211395643606,0.04950685694225497,0.0624860829363905,0.029612046657922,0.0686078498949796,-0.037641277397556475,-97.26196301549909,0.10981782981150043,0.018730618644415775,0.2100235498591269,0.13822159709851495,0.1241240227477842,0.2453324085008055,0.1937716753511192,0.0
3685284,1579750.857871,0.2438414757488217,0.19122913774637249,0.07891864852352354,0.04174171373553,0.035652752665392536,0.0007871846294815944,0.11491929020328014,0.17777222916834684,0.2030515804029308,0.048655363946755716,0.06696574099905292,0.06566606652934118,0.033140934776831034,0.0686078498949796,-0.037641277397556475,-97.26196301549909,0.10981782981150043,0.018730618644415775,0.2100235498591269,0.11959185040465836,0.13921652138463547,0.2453324085008055,0.1937716753511192,0.0
3685285,1579751.298518,0.2297640242265967,0.12273188206628524,0.07891864852352354,0.04174171373553,0.05872583340054665,0.0007871846294815944,0.11281175780046224,0.19183716339096424,0.17279297471326918,0.07797211395643606,0.06696574099905292,0.04141089755565858,0.033140934776831034,0.045577906184955906,-0.037641277397556475,111.51268536822812,0.08046111302027123,0.01170972916732388,0.19594614260340462,0.12663504537411427,0.13921652138463547,0.2453324085008055,0.23805582851428064,0.0
3685286,1579751.739165,0.2297640242265967,0.12273188206628524,0.09295826823409924,0.05069031584858189,0.037650591574548496,0.02958276259239249,0.08960920480495312,0.2214637096934489,0.17279297471326918,0.07797211395643606,0.04248173454797198,0.08672046770358323,0.029612046657922,0.045577906184955906,-0.037641277397556475,111.51268536822812,0.08046111302027123,0.01170972916732388,0.19594614260340462,0.12663504537411427,0.13921652138463547,0.265133831531742,0.2229431319609366,0.0
3685287,1579752.179813,0.21445170853575546,0.17190541520549163,0.10824838038853188,0.05577607236402571,0.037650591574548496,0.008541263785304001,0.08960920480495312,0.2214637096934489,0.17279297471326918,0.07797211395643606,0.04248173454797198,0.06269392500128924,0.029632927652708446,0.026696091673339205,-0.051673447035863324,-97.82783520796181,0.08046111302027123,0.018730618644415775,0.16781035161527857,0.14998670869538072,0.13921652138463547,0.25106339728187466,0.2229431319609366,0.0
3685288,1579752.62046,0.22851016214769404,0.11391482675617477,0.10824838038853188,0.05577607236402571,0.06070408565373049,0.008541263785304001,0.1268751048622564,0.2496127663163407,0.17980459678887614,0.06270770794364385,0.06696574099905292,0.08356126831712242,0.054188977521566546,0.005622812679545228,-0.051673447035863324,-97.82783520796181,0.05814014682952395,0.039793287075691464,0.15377099140619338,0.1336584003577407,0.13921652138463547,0.25106339728187466,0.22998192213646668,0.0
3685289,1579753.061108,0.22851016214769404,0.11391482675617477,0.05786869238526498,0.0577172008050348,0.023626545898512544,-0.027268147113303057,0.1500776578577655,0.26367770053895806,0.17980459678887614,0.06270770794364385,0.06696574099905292,0.06610253486562853,0.057738746635262024,0.005622812679545228,-0.05868953185501675,111.76682063890237,0.07344432670712213,0.06934989264001565,0.15377099140619338,0.1336584003577407,0.16131088817017525,0.22290348895230241,0.20079164523206233,0.0
3685290,1579753.501755,0.287308694484113,0.11391482675617477,0.08717947739506336,0.0577172008050348,0.023626545898512544,-0.027268147113303057,0.1500776578577655,0.26367770053895806,0.17980459678887614,0.09202445795332417,0.06696574099905292,0.09397415576854914,0.033140934776831034,0.005622812679545228,-0.05868953185501675,111.76682063890237,0.07344432670712213,0.06934989264001565,0.12302897772342686,0.14068175534136715,0.1241240227477842,0.24664615675958879,0.20079164523206233,0.0
3685291,1579753.942403,0.24256861575963268,0.17013811997813466,0.08717947739506336,0.10339195302197864,0.03063856873653052,-0.027268147113303057,0.11984343133135932,0.2481160884590908,0.18683596991258342,0.09202445795332417,0.06696574099905292,0.06610253486562853,0.029612046657922,0.005622812679545228,-0.03643095548805292,110.9755888916228,0.0957652928978694,0.039793287075691464,0.1735364321341602,0.16859661540340787,0.1241240227477842,0.24664615675958879,0.20079164523206233,0.0
3685292,1579754.38305,0.24256861575963268,0.17013811997813466,0.10121909710563905,0.0787784443899834,-0.006438971018687431,0.030323008812518735,0.13601431079597134,0.2777618229392325,0.18683596991258342,0.09202445795332417,0.06696574099905292,0.07289897038781722,0.05070185139223041,0.005622812679545228,-0.03643095548805292,110.9755888916228,0.0957652928978694,0.039793287075691464,0.1735364321341602,0.16859661540340787,0.15325780121095983,0.1807302658623751,0.18844553198300415,0.0
3685293,1579754.823698,0.25087070255479105,0.16487507594941234,0.08594793180641637,0.0787784443899834,-0.006438971018687431,0.015555096721000167,0.13601431079597134,0.2777618229392325,0.2030515804029308,0.07674111347153346,0.06696574099905292,0.06610253486562853,0.05070185139223041,-0.029460185682453476,-0.05868953185501675,110.66621228160625,0.05112336051637486,0.039793287075691464,0.1735364321341602,0.16859661540340787,0.15325780121095983,0.1807302658623751,0.18844553198300415,0.0
3685294,1579755.264345,0.2297640242265967,0.20707653231256223,0.08594793180641637,0.07175155943353051,-0.02949246509786943,0.015555096721000167,0.10578008426956516,0.2481160884590908,0.17980459678887614,0.12134120796300453,0.06696574099905292,0.06610253486562853,0.026104039533799413,-0.0434894716978205,-0.05868953185501675,6.223847627997943,0.06642754039397303,0.03277239759859957,0.1019509138864805,0.1336584003577407,0.1683315280833374,0.1820440141211584,0.18844553198300415,0.0
3685295,1579755.704993,0.2297640242265967,0.20707653231256223,0.06487902881294785,0.09459864118420748,-0.02248044225985146,0.04435067468391106,0.07556555430767128,0.2481160884590908,0.17980459678887614,0.12134120796300453,0.06696574099905292,0.048435959349235884,0.022575151414890384,-0.0434894716978205,-0.05868953185501675,6.223847627997943,0.06642754039397303,0.03277239759859957,0.09493123378193791,0.1336584003577407,0.1683315280833374,0.1807302658623751,0.18844553198300415,0.0
3685296,1579756.14564,0.273231242961888,0.16666179200344353,0.07891864852352354,0.09459864118420748,-0.02248044225985146,0.02958276259239249,0.07556555430767128,0.2481160884590908,0.17980459678887614,0.09202445795332417,0.06696574099905292,0.08672046770358323,0.026104039533799413,-0.06454318404445218,-0.08094810822198059,111.56385893621885,0.05237500348034199,0.04681417655278335,0.09493123378193791,0.1452449520821414,0.13921652138463547,0.22555002529970644,0.18844553198300415,0.0
3685297,1579756.586288,0.27197738088298534,0.20004619305648294,0.07891864852352354,0.09459864118420748,0.009582913566504479,0.02958276259239249,0.08470476024138626,0.2481160884590908,0.19603995832732382,0.09202445795332417,0.09144974745013384,0.07312759665920583,0.033140934776831034,-0.06454318404445218,-0.08094810822198059,111.56385893621885,0.05237500348034199,0.04681417655278335,0.16781035161527857,0.14750671046669905,0.13921652138463547,0.22555002529970644,0.18844553198300415,0.0
3685298,1579757.026935,0.27197738088298534,0.20004619305648294,0.042578580230832344,0.12447260789133735,0.04468220106853859,0.06542918580200587,0.09173643377228333,0.2481160884590908,0.19603995832732382,0.09202445795332417,0.06696574099905292,0.08717772024636045,0.05070185139223041,-0.04851810001853085,-0.051673447035863324,-96.80320880196103,0.07344432670712213,0.053835066029875256,0.13706833793251208,0.14750671046669905,0.1683315280833374,0.18906971133117334,0.18140674180747404,0.0
3685299,1579757.467583,0.24256861575963268,0.2580950439858225,0.10121909710563905,0.12447260789133735,0.04468220106853859,0.05767510664618345,0.09173643377228333,0.2481160884590908,0.14954599109921454,0.09202445795332417,0.04248173454797198,0.06610253486562853,0.05070185139223041,-0.04851810001853085,-0.051673447035863324,-96.80320880196103,0.07344432670712213,0.053835066029875256,0.13706833793251208,0.18266316535649021,0.15325780121095983,0.19609540854118834,0.18140674180747404,0.0
3685300,1579757.90823,0.25789992936076034,0.2580950439858225,0.10121909710563905,0.11041883797843154,0.06573785623856464,0.05767510664618345,0.12195096373417721,0.2707197617390953,0.18900858520361655,0.09202445795332417,0.04248173454797198,0.06610253486562853,0.05070185139223041,-0.05751875771318752,-0.051673447035863324,-96.80320880196103,0.05941075408082393,0.053835066029875256,0.15245836829721388,0.18242508552653675,0.15325780121095983,0.19609540854118834,0.18140674180747404,0.0
3685301,1579758.348878,0.25789992936076034,0.19825947700245175,0.08594793180641637,0.06472467447707761,0.05872583340054665,0.042907194554664886,0.12195096373417721,0.2707197617390953,0.18900858520361655,0.09202445795332417,0.04248173454797198,0.04120305549075984,0.033140934776831034,-0.0434894716978205,-0.051673447035863324,5.332654166208499,0.03708978789007666,0.053835066029875256,0.13839998456481012,0.18242508552653675,0.15325780121095983,0.19609540854118834,0.18844553198300415,0.0
3685302,1579758.789525,0.2438414757488217,0.25106470472974324,0.10121909710563905,0.06472467447707761,0.05872583340054665,0.042907194554664886,0.12195096373417721,0.25663563933882083,0.15873022846585466,0.06270770794364385,0.06696574099905292,0.03779444562642056,0.033140934776831034,-0.0434894716978205,-0.051673447035863324,111.89601004386425,0.030073001576927563,0.053835066029875256,0.13839998456481012,0.18742476195555896,0.15325780121095983,0.20445389383982404,0.18844553198300415,0.0
3685303,1579759.230173,0.2438414757488217,0.25106470472974324,0.10121909710563905,0.11744572293488445,0.01661452306049457,0.05767510664618345,0.10578008426956516,0.21294415881371884,0.17494583895620203,0.06270770794364385,0.08442462505585085,0.04141089755565858,0.033140934776831034,-0.0434894716978205,-0.051673447035863324,111.89601004386425,0.030073001576927563,0.053835066029875256,0.13136128093694896,0.1779015687574214,0.16731785280175784,0.20445389383982404,0.20357704883093522,0.0
3685304,1579759.6708199999,0.2438414757488217,0.22113721082472074,0.06487902881294785,0.10162552614066038,0.006586155202770539,0.07172127867307894,0.07556555430767128,0.21294415881371884,0.17494583895620203,0.10728886396611641,0.08442462505585085,0.03779444562642056,0.033140934776831034,-0.0064302419724297875,-0.051673447035863324,112.10231133660801,0.0453582171671929,0.03833936990877325,0.13839998456481012,0.1779015687574214,0.16731785280175784,0.19609540854118834,0.1592364347840128,0.0
3685305,1579760.111468,0.28605483240521035,0.22113721082472074,0.08594793180641637,0.10162552614066038,0.006586155202770539,0.12518556192169691,0.07556555430767128,0.21294415881371884,0.14251461797550727,0.06270770794364385,0.052915496210486954,0.05886963100715248,0.029612046657922,0.0005941843588348723,-0.051673447035863324,112.18055316087647,0.0453582171671929,0.03833936990877325,0.13839998456481012,0.15909326219109976,0.16731785280175784,0.17501831691114342,0.1592364347840128,0.0
3685306,1579760.552115,0.30013228392743535,0.22113721082472074,0.08594793180641637,0.09459864118420748,0.01961128142422851,0.12518556192169691,0.08257753127405605,0.19183716339096424,0.16576160158956194,0.06270770794364385,0.08442462505585085,0.07971619011649579,0.00854312291840004,-0.03648461201371814,-0.051673447035863324,112.18055316087647,0.05941075408082393,0.053835066029875256,0.13839998456481012,0.15909326219109976,0.16731785280175784,0.17501831691114342,0.1592364347840128,0.0
3685307,1579760.992763,0.30013228392743535,0.24401494464698975,0.08717947739506336,0.08054487127130168,0.03964843048370446,0.10340381689448218,0.07556555430767128,0.19183716339096424,0.16576160158956194,0.06270770794364385,0.07739950266156788,0.05886963100715248,0.00854312291840004,-0.05951455572374183,-0.06693484986350973,111.89601004386425,0.01476882169932939,0.053835066029875256,0.13839998456481012,0.15909326219109976,0.16731785280175784,0.13189310232934415,0.18844553198300415,0.0
3685308,1579761.43341,0.2707235188040827,0.20004619305648294,0.05786869238526498,0.08054487127130168,0.03964843048370446,0.10340381689448218,0.07556555430767128,0.17074935614586667,0.14251461797550727,0.08499828595488011,0.05994061860476993,0.05205241127847391,0.05070185139223041,-0.05951455572374183,-0.06693484986350973,111.89601004386425,0.01476882169932939,0.053835066029875256,0.13839998456481012,0.15909326219109976,0.16731785280175784,0.13189310232934415,0.18844553198300415,0.0
3685309,1579761.874058,0.2566460672818577,0.1841987984902932,0.05786869238526498,0.09459864118420748,0.000573051819330544,0.14696730694891166,0.09874841073866808,0.17928809520325376,0.14251461797550727,0.08499828595488011,0.04248173454797198,0.06269392500128924,0.05070185139223041,-0.03648461201371814,-0.037641277397556475,-97.46962023202673,0.04410657420322576,0.053835066029875256,0.15377099140619338,0.19875339386417676,0.1602972128885957,0.13891879953935912,0.20357704883093522,0.0
3685310,1579762.314705,0.2566460672818577,0.1841987984902932,0.0942087606779562,0.0857859180620262,0.053692062815712524,0.08162207186726746,0.12195096373417721,0.17928809520325376,0.16576160158956194,0.07797211395643606,0.04950685694225497,0.07312759665920583,0.036648941900953615,-0.0434894716978205,-0.037641277397556475,111.89601004386425,0.04410657420322576,0.053835066029875256,0.11028321710000262,0.19649163547961912,0.1602972128885957,0.13891879953935912,0.1592364347840128,0.0
3685311,1579762.755353,0.2707235188040827,0.19825947700245175,0.0942087606779562,0.0857859180620262,0.053692062815712524,0.08162207186726746,0.12195096373417721,0.14114199802103908,0.1516988553421474,0.09325545843822677,0.0739908633933359,0.04864380141413462,0.012030249047736183,-0.0434894716978205,-0.037641277397556475,111.89601004386425,0.0383414308540438,0.03833936990877325,0.11028321710000262,0.19649163547961912,0.16731785280175784,0.22555002529970644,0.1743679516319439,0.0
3685312,1579763.196,0.27197738088298534,0.19825947700245175,0.0942087606779562,0.11041883797843154,0.021628706989356584,0.08578595685547759,0.10578008426956516,0.14966154890076913,0.1516988553421474,0.09325545843822677,0.09847486984441683,0.07269112832291848,0.03662806090616717,-0.0434894716978205,-0.037641277397556475,111.89601004386425,0.0383414308540438,0.03833936990877325,0.12565422394138587,0.1661166171747262,0.16731785280175784,0.19609540854118834,0.1743679516319439,0.0
3685313,1579763.6335,0.27197738088298534,0.22113721082472074,0.10121909710563905,0.09459864118420748,0.021628706989356584,0.08578595685547759,0.11984343133135932,0.14966154890076913,0.13548324485180002,0.06393870842854645,0.09144974745013384,0.06928251845857919,0.033140934776831034,-0.045485269708374805,-0.037641277397556475,112.18055316087647,0.07344432670712213,0.08193775442728123,0.12565422394138587,0.1661166171747262,0.16731785280175784,0.19609540854118834,0.1743679516319439,0.0
3685314,1579764.071,0.315463597528563,0.22113721082472074,0.08717947739506336,0.09459864118420748,0.021628706989356584,0.08578595685547759,0.11984343133135932,0.10395530972167688,0.14468723326654043,0.070945941957992,0.08442462505585085,0.0624860829363905,0.033140934776831034,-0.029460185682453476,-0.05290268022520287,111.89601004386425,0.023056215263778462,0.08193775442728123,0.1089705939910231,0.1661166171747262,0.1381840743385822,0.19609540854118834,0.16030919157547063,0.0
3685315,1579764.5085,0.301386146006338,0.22113721082472074,0.08717947739506336,0.08757175622775458,0.03063856873653052,0.056953366581560375,0.11281175780046224,0.1115346398962115,0.14468723326654043,0.070945941957992,0.05994061860476993,0.05907747307205122,0.033140934776831034,-0.029460185682453476,-0.05290268022520287,111.89601004386425,0.023056215263778462,0.08193775442728123,0.1089705939910231,0.1661166171747262,0.1381840743385822,0.19609540854118834,0.16030919157547063,0.0
3685316,1579764.946,0.301386146006338,0.22113721082472074,0.12351954568775457,0.0577172008050348,0.03063856873653052,0.10055386894699614,0.11984343133135932,0.1115346398962115,0.1516988553421474,0.06393870842854645,0.05994061860476993,0.03459367782698,0.026104039533799413,-0.02748395431906147,-0.03062519257840305,111.89601004386425,0.05112336051637486,0.09041256107129134,0.09493123378193791,0.15226830706576786,0.1381840743385822,0.19609540854118834,0.16030919157547063,0.0
3685317,1579765.3835,0.2566460672818577,0.2158741667959984,0.10824838038853188,0.0577172008050348,0.014597097495366494,0.10055386894699614,0.11984343133135932,0.15670361010090636,0.1246201683966343,0.070945941957992,0.052915496210486954,0.05525317907791445,0.00854312291840004,-0.05051389802908515,-0.037641277397556475,112.18055316087647,0.05237500348034199,0.05238114886295704,0.13971260767378962,0.15226830706576786,0.15325780121095983,0.21016584279105574,0.16030919157547063,0.0
3685318,1579765.821,0.3071615107334047,0.2158741667959984,0.10824838038853188,0.09459864118420748,0.014597097495366494,0.056953366581560375,0.13601431079597134,0.20739877547083146,0.1246201683966343,0.070945941957992,0.05994061860476993,0.08672046770358323,0.026104039533799413,-0.08757312775447587,-0.02239878584974607,-95.66363019072885,0.05237500348034199,0.05238114886295704,0.13971260767378962,0.15454990543615496,0.1683315280833374,0.20885209453227246,0.16030919157547063,0.0
3685319,1579766.2585,0.3071615107334047,0.15083381826392805,0.07891864852352354,0.10162552614066038,0.014597097495366494,0.07875361776427825,0.13601431079597134,0.20739877547083146,0.1246201683966343,0.06393870842854645,0.0739908633933359,0.06610253486562853,0.05070185139223041,-0.015430899667086455,-0.02239878584974607,-95.66363019072885,0.05237500348034199,0.06789597547309745,0.11028321710000262,0.12187344877504548,0.1241240227477842,0.20885209453227246,0.16030919157547063,0.0
3685320,1579766.696,0.3084153728123073,0.17190541520549163,0.08594793180641637,0.10162552614066038,0.01661452306049457,0.07875361776427825,0.0966408783358502,0.17627555131109696,0.1338241568113747,0.04990530290065681,0.0739908633933359,0.04864380141413462,0.022575151414890384,-0.015430899667086455,-0.037641277397556475,-96.8533277625643,0.03708978789007666,0.06789597547309745,0.1665167520296176,0.12187344877504548,0.1241240227477842,0.2664475797905253,0.16030919157547063,0.0
3685321,1579767.1335,0.28605483240521035,0.17190541520549163,0.08594793180641637,0.10863299981270318,0.023626545898512544,0.07172127867307894,0.13601431079597134,0.21294415881371884,0.1338241568113747,0.04990530290065681,0.04950685694225497,0.06928251845857919,0.026104039533799413,-0.0014016136517194322,-0.037641277397556475,6.223847627997943,0.03708978789007666,0.06789597547309745,0.1665167520296176,0.1336584003577407,0.1683315280833374,0.2536718539696038,0.16030919157547063,0.0
3685322,1579767.571,0.28605483240521035,0.20004619305648294,0.0942087606779562,0.0787784443899834,0.023626545898512544,0.0864891907645975,0.13601431079597134,0.21294415881371884,0.1246201683966343,0.04990530290065681,0.04950685694225497,0.07269112832291848,0.054188977521566546,-0.0014016136517194322,-0.037641277397556475,6.223847627997943,0.03708978789007666,0.06789597547309745,0.1665167520296176,0.1336584003577407,0.1683315280833374,0.2536718539696038,0.16030919157547063,0.0
3685323,1579768.0085,0.2802604697678573,0.20004619305648294,0.08594793180641637,0.0787784443899834,0.007585074657348519,0.0864891907645975,0.11281175780046224,0.2285057708935861,0.11758879527292702,0.070945941957992,0.09144974745013384,0.07653620652354512,0.00854312291840004,0.02254796247493222,-0.037641277397556475,111.56385893621885,0.030073001576927563,0.05238114886295704,0.19986498840702463,0.13840015697098004,0.13921652138463547,0.2453324085008055,0.20357704883093522,0.0
3685324,1579768.446,0.25789992936076034,0.20004619305648294,0.08594793180641637,0.10863299981270318,-0.028513132299263572,0.07947535782890135,0.11984343133135932,0.20590209761358164,0.11758879527292702,0.070945941957992,0.0739908633933359,0.07312759665920583,0.012030249047736183,0.012647239010809887,-0.037641277397556475,111.56385893621885,0.03708978789007666,0.09599866387050342,0.19986498840702463,0.13840015697098004,0.14623716129779765,0.2242362770409231,0.20357704883093522,0.0
3685325,1579768.8835,0.25789992936076034,0.20884382753991915,0.07397351931372563,0.10863299981270318,-0.028513132299263572,0.028861022527769405,0.11984343133135932,0.20590209761358164,0.14788690305878924,0.04990530290065681,0.04950685694225497,0.04822811728433715,0.033140934776831034,0.012647239010809887,-0.037641277397556475,110.9755888916228,0.05941075408082393,0.0962282297389642,0.1722238090251807,0.16383501880433907,0.13921652138463547,0.2242362770409231,0.20357704883093522,0.0
3685326,1579769.321,0.24256861575963268,0.22993484530815694,0.07397351931372563,0.10863299981270318,0.007585074657348519,0.028861022527769405,0.12898263726507428,0.20590209761358164,0.14085552993508196,0.05691253643010238,0.06696574099905292,0.09035770383931112,0.033140934776831034,0.005622812679545228,-0.051673447035863324,111.56385893621885,0.05941075408082393,0.0962282297389642,0.1722238090251807,0.16383501880433907,0.13921652138463547,0.2242362770409231,0.20357704883093522,0.0
3685327,1579769.7585,0.2943379212900823,0.22993484530815694,0.05868340715929299,0.12447260789133735,0.037650591574548496,0.042907194554664886,0.10790731323689537,0.2214637096934489,0.14085552993508196,0.05691253643010238,0.06696574099905292,0.0901290775679225,0.005014234799491011,0.012647239010809887,-0.05868953185501675,110.66621228160625,0.08171275598423837,0.0962282297389642,0.17876790104675971,0.14750671046669905,0.1542714764925394,0.20314014558104077,0.18951828877446197,0.0
