Serialno,ROLL,PITCH,YAW,ODDO1,ODDO1_SPEED,ODDO2,ODDO2_SPEED,VELOCITY,BATTERY_PERCENTAGE,BATTERY_VOLTAGE,TEMP1,TEMP2,filename,F1H1,F1H2,F1H3,F1H4,F1P1,F2H1,F2H2,F2H3,F2H4,F2P2,F3H1,F3H2,F3H3,F3H4,F3P3,F4H1,F4H2,F4H3,F4H4,F4P4,F5H1,F5H2,F5H3,F5H4,F5P1,F6H1,F6H2,F6H3,F6H4,F6P2,F7H1,F7H2,F7H3,F7H4,F7P3,F8H1,F8H2,F8H3,F8H4,F8P4,F9H1,F9H2,F9H3,F9H4,F9P1,F10H1,F10H2,F10H3,F10H4,F10P2,F11H1,F11H2,F11H3,F11H4,F11P3,F12H1,F12H2,F12H3,F12H4,F12P4,F13H1,F13H2,F13H3,F13H4,F13P1,F14H1,F14H2,F14H3,F14H4,F14P2,F15H1,F15H2,F15H3,F15H4,F15P3,F16H1,F16H2,F16H3,F16H4,F16P4,F17H1,F17H2,F17H3,F17H4,F17P1,F18H1,F18H2,F18H3,F18H4,F18P2,F19H1,F19H2,F19H3,F19H4,F19P3,F20H1,F20H2,F20H3,F20H4,F20P4,F21H1,F21H2,F21H3,F21H4,F21P1,F22H1,F22H2,F22H3,F22H4,F22P2,F23H1,F23H2,F23H3,F23H4,F23P3,F24H1,F24H2,F24H3,F24H4,F24P4,runid
2946,39.66,0.98,108.51,290.7801418,0.01,1,0.01,0.08,1710579465,0,0,0,12,13.77964962,-100.2287132,-37.45344386,136.4748602,5085538,880.1395103,585.6010507,411.8900567,392.947887,5347193,674.9338435,-288.1464976,180.0211782,431.2400303,5203351,-400.2906206,-260.2613955,-662.5973133,-1312.794804,5298501,-1824.788819,-1923.573279,-2930.062363,-3275.471891,5267320,-862.4624072,-2280.355959,-726.8868003,-1691.898167,5195555,-2116.524364,-2097.579101,-1344.395664,-1282.843339,5115220,744.6767526,919.6510825,644.2798474,-691.7770045,5158055,-894.3365333,-2034.196626,-2641.622141,-3122.378113,5370686,-1172.770962,-1712.271268,-2349.435366,-1755.820279,5282893,-1113.208898,-1531.356827,-1705.548935,-1322.749818,5196284,-2152.939342,-2904.203297,-3111.81974,-2774.895801,5243395,-2103.154589,-1630.704763,-38.75085467,-1670.201361,5217039,-3195.386354,-963.4566944,-3014.404743,-3560.624838,5116656,-2755.11336,-2643.696425,-2817.143648,-3064.438411,0,-2599.698016,-2951.220021,-2969.489456,-3513.753355,5120028,-5430.035468,-5867.862351,-6438.631464,-7440.073072,5135233,-8331.319653,-9087.125581,-9620.541444,-11455.78033,5159956,-13238.57686,-13584.67988,-13537.33931,-14021.33431,0,-11605.85506,-11491.41905,-9660.853086,-8381.459986,5210659,-3717.96067,-2423.670539,-2007.609405,-1910.224336,5245309,-1366.941438,-1283.969706,-911.0368318,-610.4929358,5380348,461.9249854,767.0778613,703.8535166,653.2753052,5322678,834.174898,662.7701212,797.2411816,699.7647202,5266855,0
2947,39.66,0.98,108.51,291.9621749,0.01,1,0.01,0.08,1710579465,0,0,0,12,-33.45900944,-93.13387196,-81.93046742,112.0931612,5085895,839.1332722,584.929363,434.9237317,395.4559801,5347995,691.5262936,-239.0702948,199.1149791,433.3920157,5201808,-260.7925167,-252.3242132,-658.7712062,-1298.341546,5299679,-1829.616253,-1924.197192,-2943.389347,-3278.34887,5266881,-924.4840581,-2360.881614,-858.6899893,-1783.316646,5194097,-2333.388798,-2472.27768,-1798.653411,-1712.862076,5117215,-32.76003511,226.4500005,-22.01433257,-1196.629401,5155339,-1110.366878,-2259.861383,-2814.306186,-3271.672118,5370686,-1199.951363,-1845.461306,-2431.122604,-1840.168437,5283634,-1249.644519,-1442.159437,-1786.981443,-1461.804141,5194742,-2019.877052,-2916.412452,-3108.954902,-2768.728642,5245750,-2110.86353,-1621.819876,-40.36644152,-1630.543667,5215495,-3171.433746,-1006.031225,-3022.543041,-3496.767589,5117834,-2670.370879,-2618.245688,-2704.3022,-2990.522389,0,-2510.683507,-2792.417814,-2782.196084,-3338.239129,5122023,-5311.924621,-5766.404305,-6407.896701,-7348.544543,5136771,-8079.458631,-8907.082514,-9444.323765,-11284.4101,5162854,-13172.24184,-13640.43387,-13465.92539,-14068.87423,0,-11515.14423,-11456.96724,-9517.958916,-8201.555464,5211470,-3262.749461,-2229.615812,-1767.994437,-1725.063491,5244941,-1161.375428,-1073.108072,-699.1097615,-476.0662093,5380949,577.4770565,903.8783969,873.2571973,842.6078308,5321931,848.2790715,891.2588152,940.302531,819.6737087,5267963,0
2948,39.66,0.98,108.51,293.144208,0.01,1,0.01,0.08,1710579465,0,0,0,12,-57.620064,-92.36513486,-80.13240492,42.1911775,5083897,868.9347569,599.028272,480.3400407,396.9843345,5346443,724.1742052,-157.1127229,198.1890162,407.3205726,5199983,-156.4164685,-195.8884619,-639.1018031,-1287.560745,5298068,-1827.443382,-1936.575429,-2947.781608,-3269.241796,5266142,-970.1066893,-2456.814279,-1074.858155,-1863.122486,5191826,-2495.424124,-2808.45846,-2251.149845,-2102.290569,5116297,-731.9496021,-490.1744474,-607.158767,-1721.514029,5157331,-1309.2089,-2481.322882,-2983.658553,-3420.551538,5371017,-1311.726259,-1986.094276,-2512.85704,-1920.993931,5285182,-1411.385393,-1335.135433,-1847.54081,-1644.295533,5195836,-1923.031116,-2869.68995,-3119.629921,-2749.450478,5241923,-2112.593075,-1549.4677,-42.36702435,-1614.133763,5217405,-3199.441874,-1038.586995,-2967.991185,-3430.567776,5117474,-2574.179801,-2591.489752,-2586.682191,-2922.887068,0,-2467.187432,-2661.911123,-2595.143886,-3169.298944,5120846,-5207.105252,-5606.628649,-6311.552379,-7264.806583,5137227,-7715.668691,-8709.971006,-9230.12028,-11052.66264,5167113,-13111.31695,-13487.85435,-13377.24557,-13856.36947,0,-11313.50716,-11299.77311,-9296.540976,-7796.280589,5213665,-2735.389548,-1953.288936,-1497.045526,-1424.185842,5245014,-935.6028596,-815.4081423,-416.3462519,-324.1094508,5381326,721.8563622,1031.759103,1048.967381,1011.736629,5321988,870.2217183,1125.312244,1108.599729,910.514388,5267593,0
2949,39.66,0.98,108.51,294.3262411,0.01,1,0.01,0.08,1710579465,0,0,0,12,-47.47092878,-68.8799625,-94.09454638,16.27569949,5083184,941.8136452,625.4344282,534.3769924,397.4913226,5346818,730.4477165,-2.496403027,198.9283607,351.6048898,5199983,-59.28464503,-151.9369439,-581.0587819,-1289.187234,5300733,-1822.749834,-1943.549609,-2945.266283,-3235.605861,5266142,-1026.575547,-2561.041728,-1319.619348,-1979.798939,5190649,-2644.290062,-3176.880706,-2727.126586,-2481.024735,5116956,-1264.815924,-1045.639449,-1214.481051,-2105.916852,5156608,-1557.992005,-2675.473424,-3157.62584,-3581.651655,5368332,-1466.412388,-2126.278767,-2567.346353,-1983.615306,5300733,-1597.555497,-1251.267612,-1922.179063,-1814.661091,5193929,-1885.52641,-2826.427636,-3107.525325,-2699.730073,5243468,-2075.058146,-1460.806597,-41.41685624,-1684.130009,5218976,-3175.208003,-1061.531239,-2911.433319,-3339.007275,5116297,-2479.052326,-2568.234032,-2480.756002,-2848.561389,0,-2379.737381,-2544.431153,-2427.95819,-2992.56446,5120846,-5046.530286,-5472.02315,-6143.27993,-7139.062795,5136050,-7361.030364,-8377.02272,-8908.770797,-10676.13429,5171454,-12833.19946,-13327.67075,-13063.78221,-13732.44355,0,-10898.16195,-11018.26562,-8941.384779,-7363.392826,5215940,-2363.327986,-1646.818417,-1149.800679,-1141.614917,5243027,-609.3513328,-611.603852,-142.7598754,-148.1013907,5381326,881.8628993,1133.429478,1236.819356,1214.675271,5320437,919.5711636,1357.325881,1289.460378,994.6867587,5267690,0
2950,39.66,0.98,108.51,295.5082742,0.01,1,0.01,0.08,1710579465,0,0,0,12,-18.99440309,-32.74712775,-85.25218181,12.17659454,5082862,986.5436902,648.6039394,596.7341343,417.3353166,5344464,709.7676438,176.9560436,212.9619753,318.8775498,5199618,72.7396081,-156.062416,-530.5118206,-1277.621004,5303332,-1821.038764,-1945.488953,-2935.455124,-3243.419332,5265334,-1118.768455,-2663.720515,-1553.687592,-2094.229256,5191098,-2792.547687,-3479.703684,-3104.37005,-2840.960493,5114301,-1805.681166,-1685.319656,-1672.672581,-2440.103926,5155333,-1837.645598,-2884.325667,-3321.75464,-3735.479244,5371817,-1634.076711,-2170.002102,-2612.156146,-2019.951105,5316416,-1745.215457,-1148.877235,-1913.116102,-2003.56868,5193929,-1912.287807,-2756.81735,-3072.696302,-2678.380988,5243395,-2026.881355,-1482.393121,-39.58019029,-1665.363163,5219342,-3080.388222,-1069.577978,-2883.195215,-3242.775658,5115938,-2384.100656,-2513.803399,-2394.934477,-2764.527234,0,-2272.168635,-2464.671101,-2277.052558,-2854.261908,5121106,-4867.075725,-5293.475575,-6003.829565,-7036.20547,5134513,-6868.120109,-7910.592394,-8560.686165,-10412.50289,5173907,-12620.96719,-13007.04321,-12800.47464,-13432.11998,0,-10575.59727,-10635.02576,-8528.032402,-6805.249637,5218610,-1931.411833,-1291.055837,-780.0209826,-718.2113488,5243542,-260.9484463,-396.0291338,95.2710899,9.333539725,5379772,1056.696665,1250.022548,1421.9733,1430.575788,5322735,943.1654161,1561.412848,1474.412077,1044.324758,5267690,0
2951,39.66,0.98,108.51,296.6903073,0.01,1,0.01,0.08,1710579465,0,0,0,12,24.21132915,14.36459658,-66.62431162,99.12644494,5079686,1056.960184,699.3929132,654.3073935,433.3244624,5344089,655.5529941,332.4419054,231.1115828,275.1856147,5200430,201.3929453,-139.8576354,-550.6138551,-1271.050282,5302222,-1811.41333,-1934.778065,-2913.175267,-3265.471335,5267690,-1207.435638,-2748.807192,-1753.193199,-2197.779948,5191462,-2963.758077,-3705.660417,-3385.195158,-3229.82091,5114401,-2207.467494,-2210.020492,-2192.602129,-2896.833613,5152800,-2118.866508,-3081.292272,-3443.083856,-3882.893118,5370640,-1844.538226,-2187.851603,-2624.949757,-2084.667383,5315611,-1872.072053,-1125.285562,-1801.785404,-2131.204716,5193929,-1933.0067,-2685.102519,-3031.79804,-2692.405019,5244941,-1992.254547,-1496.783822,-36.464266,-1533.299278,5220886,-3026.40242,-1054.841232,-2870.202648,-3229.792358,5116297,-2278.932014,-2448.076572,-2357.807645,-2676.766486,0,-2173.963534,-2367.744075,-2177.896658,-2693.950551,5123820,-4657.75603,-5162.603103,-5781.351494,-6840.545902,5136867,-6372.470945,-7547.835673,-8259.088996,-10024.84625,5173907,-12277.29794,-12782.27219,-12492.24685,-13191.34355,0,-10072.30181,-10213.07614,-7965.974339,-6228.126133,5218532,-1493.749683,-928.591241,-479.5254393,-265.8665395,5242806,13.11258977,-199.5527629,332.2498138,265.4632165,5384014,1213.453583,1329.105731,1531.772193,1649.390213,5322678,1008.710357,1719.686265,1653.619532,1203.313454,5266142,0
2952,39.66,0.98,108.51,297.8723404,0.01,1,0.01,0.08,1710579465,0,0,0,12,33.29016546,65.43802134,-0.091474694,163.3886022,5079794,1139.072173,747.9922991,691.055141,470.0669059,5345266,549.3567104,464.9584706,194.43782,261.5426627,5198524,280.3215234,-136.2854946,-572.9178212,-1249.125737,5302899,-1807.495239,-1914.432321,-2894.359731,-3278.792627,5266142,-1256.779806,-2815.152431,-1899.660149,-2271.586753,5190675,-3164.036154,-3894.483926,-3609.624527,-3645.729055,5114861,-2654.476259,-2776.94919,-2568.508602,-3301.150249,5150445,-2402.400428,-3245.451962,-3597.421623,-3991.265209,5372571,-1971.280185,-2301.696944,-2560.476496,-2132.030196,5317163,-1939.945188,-1203.90797,-1754.97972,-2227.355618,5195471,-1987.774478,-2610.926568,-2985.690253,-2715.558713,5245674,-1991.679972,-1458.060141,-35.46093829,-1407.81436,5219264,-3012.40895,-1004.816925,-2882.913516,-3236.576812,5116297,-2181.753625,-2402.375707,-2295.721189,-2552.108989,0,-2078.404417,-2310.79395,-2084.599076,-2558.276528,5124441,-4428.431819,-4968.222912,-5543.099999,-6613.097648,5135690,-5845.548018,-7031.1082,-7778.740367,-9788.498284,5177702,-12018.70937,-12466.85812,-12162.62641,-12823.45904,0,-9645.061078,-9656.549784,-7398.215109,-5545.598784,5221985,-1046.8809,-626.6988351,-163.1330531,189.6376114,5242806,294.8308733,93.6388388,475.0704163,546.4632082,5384814,1361.829578,1418.905266,1672.193408,1841.102251,5323426,1096.604177,1821.05473,1807.878218,1392.9533,5266142,0
2953,39.66,0.98,108.51,299.0543735,0.01,1,0.01,0.08,1710579465,0,0,0,12,70.78600335,145.5328805,100.7119439,180.1666893,5079081,1225.143909,807.1930463,714.1285077,522.9472638,5344255,504.9244965,481.6206749,204.8610522,272.346887,5198971,319.5714989,-104.7088864,-582.9250712,-1198.436501,5302966,-1796.675431,-1906.696958,-2862.541535,-3305.013964,5264595,-1283.858877,-2876.591517,-1979.366265,-2301.785414,5188769,-3403.69684,-4128.444789,-3881.394796,-3999.881298,5114502,-3000.808813,-3188.842394,-3006.868012,-3764.535272,5148731,-2615.393053,-3391.821924,-3730.391459,-4093.357498,5372148,-2021.441044,-2394.007801,-2534.352643,-2159.559897,5316648,-1943.254764,-1308.329067,-1758.81488,-2304.611422,5197795,-2043.170315,-2498.133829,-2942.232653,-2769.127126,5248396,-2003.659883,-1368.688134,-34.94667743,-1358.399802,5218532,-3026.065709,-954.8009772,-2886.990245,-3244.292796,5116297,-2075.39443,-2349.622962,-2217.551112,-2442.584589,0,-2002.23607,-2247.615281,-2049.536269,-2411.805438,5130427,-4239.694931,-4771.368469,-5240.867825,-6345.038972,5135690,-5173.401092,-6561.703177,-7313.699994,-9362.192926,5179432,-11675.9191,-12231.79555,-11779.50019,-12496.04199,0,-9060.460584,-9139.182441,-6679.770092,-4903.640436,5222273,-664.4833117,-300.4528263,163.2213354,581.965358,5240819,468.2317462,403.7592492,714.7012256,718.0882687,5382459,1540.668087,1495.524316,1839.823364,1990.895609,5324082,1171.566332,1929.580684,1915.34922,1528.463302,5264664,0
2954,39.54,0.31,108.27,300.2364066,0.01,1,0.01,-0.03,1710579465,0,0,0,12,115.3540526,245.1089079,163.6176226,202.3684017,5076479,1278.098466,871.4928915,784.826136,582.6180259,5345433,491.0635942,455.7434534,283.9414637,321.3756666,5195753,320.0912911,-100.8246402,-558.5369573,-1127.369895,5301722,-1780.863398,-1887.417216,-2828.413879,-3310.750717,5264964,-1255.561534,-2905.759736,-2070.609282,-2394.962348,5187591,-3623.677683,-4320.213584,-4236.41184,-4434.581702,5114042,-3391.142976,-3664.12634,-3339.448679,-4139.687318,5149267,-2858.479673,-3480.650111,-3882.642221,-4166.941918,5371347,-2054.528489,-2463.151586,-2551.332939,-2161.40761,5317909,-1987.697607,-1426.114456,-1830.693588,-2302.762167,5196170,-2138.158,-2402.368632,-2882.146491,-2778.044179,5247587,-2021.978884,-1277.826161,-36.1866415,-1363.59858,5219996,-3030.035122,-906.8965511,-2879.422861,-3210.750243,5115837,-1990.283375,-2296.356782,-2095.260293,-2348.169739,0,-1920.003274,-2227.225248,-1984.605056,-2237.395184,5134152,-4028.537203,-4505.319399,-4898.155407,-6011.009675,5136146,-4554.368614,-5902.313803,-6656.889133,-9055.783557,5180610,-11370.49001,-11930.47905,-11438.67995,-12064.26797,0,-8557.302133,-8433.797628,-5990.775029,-4233.671902,5223740,-289.3370046,63.49339284,511.8028853,776.2262033,5241997,707.0672475,621.2392408,1029.69247,901.4931522,5386325,1694.012545,1549.482334,1999.674727,2196.979332,5326062,1272.316278,1960.541955,2018.129369,1638.847079,5263117,0
2955,39.54,0.31,108.27,301.4184397,0.01,1,0.01,-0.03,1710579465,0,0,0,12,172.0341382,252.9000458,239.8572396,212.6073172,5075302,1377.097833,933.1090283,874.9887496,658.331682,5341577,500.8608836,351.9222847,370.277248,386.8063804,5196201,357.152396,-87.32958527,-524.5471393,-1056.023648,5304448,-1746.547816,-1872.084487,-2796.56227,-3290.064412,5266142,-1261.684154,-2968.881516,-2146.656164,-2468.503975,5189582,-3880.993152,-4499.132385,-4589.303703,-4752.881842,5114603,-3709.556571,-4013.374777,-3765.123898,-4498.133979,5149092,-3030.495575,-3592.979953,-3985.022767,-4224.199453,5372902,-2077.065591,-2480.403404,-2583.384795,-2132.078302,5317021,-1963.970543,-1551.526575,-1883.404073,-2384.659426,5198159,-2271.693178,-2293.662639,-2833.35302,-2780.049226,5249500,-2051.621577,-1292.870596,-37.24598857,-1404.961812,5222717,-3053.698165,-833.3145005,-2827.242114,-3182.097548,5116656,-1908.835826,-2221.115615,-1994.226995,-2268.24089,0,-1804.700588,-2178.724287,-1951.027145,-2063.871093,5132685,-3849.72966,-4209.81686,-4612.160015,-5694.801594,5135330,-3772.109397,-5266.165406,-6056.577456,-8430.108172,5184785,-10984.18499,-11683.93574,-11133.48151,-11706.1641,0,-7897.987527,-7757.644207,-5154.032631,-3505.513994,5224106,24.57793259,434.5018145,801.0459869,1011.330555,5241703,994.5409999,801.1095863,1323.689402,1126.355689,5385860,1876.922676,1585.698772,2102.052469,2361.162466,5324456,1392.907409,1984.940351,2093.773416,1680.314587,5263994,0
2956,39.54,0.31,108.27,302.6004728,0.01,1,0.01,-0.03,1710579465,0,0,0,12,244.1583931,270.2402362,317.3421113,294.0897736,5075549,1504.498568,1017.258651,933.1701945,729.5416271,5341952,551.0032445,342.9680318,415.1896753,398.8652759,5195836,361.176536,-27.9576551,-463.9492772,-1000.520828,5304076,-1698.494284,-1832.836318,-2759.033755,-3263.231958,5266881,-1229.684654,-2991.981281,-2238.270708,-2531.507121,5188404,-4137.800704,-4634.34326,-4954.638701,-5196.66225,5113426,-4044.69484,-4419.683625,-4104.927147,-4805.11054,5148183,-3114.599124,-3628.654879,-4097.300507,-4266.249547,5372902,-2073.98266,-2449.853745,-2635.710916,-2162.924002,5318571,-1981.794831,-1693.289396,-1980.236824,-2388.754777,5198524,-2419.110677,-2232.04751,-2818.058559,-2753.390218,5248323,-2073.844063,-1322.017809,-37.91657353,-1504.306684,5221540,-2974.608664,-743.7272176,-2770.878755,-3189.607991,5117015,-1862.867153,-2173.319354,-1944.448487,-2200.13558,0,-1680.722568,-2132.401976,-1878.861344,-1881.606907,5129707,-3633.827942,-3956.575769,-4281.878918,-5313.432813,5136867,-3055.503067,-4400.344853,-5337.261786,-7609.543231,5184678,-10731.93797,-11355.19277,-10719.28222,-11198.84982,0,-7278.639835,-6879.329411,-4396.652394,-2816.165805,5226770,366.5646695,729.4882771,1035.19589,1247.459411,5241703,1295.024047,971.0101078,1552.937271,1421.199865,5387795,2011.058208,1665.588105,2147.800024,2525.526454,5329746,1518.793118,1992.884469,2155.533849,1757.867636,5262378,0
2957,39.54,0.31,108.27,303.7825059,0.01,1,0.01,-0.03,1710579465,0,0,0,12,333.424561,297.4516566,432.8450924,413.742471,5073906,1597.256325,1080.414155,997.9550857,812.3012558,5342327,599.1929417,346.5150871,385.3773915,455.778601,5194461,355.0940305,31.95721688,-374.7967592,-919.7274902,5301350,-1664.803245,-1774.948715,-2731.997551,-3214.991805,5266881,-1196.344929,-2999.567622,-2283.249292,-2545.468612,5187591,-4439.741958,-4790.798239,-5242.027683,-5650.002556,5114042,-4326.003026,-4734.656497,-4470.291,-5110.742787,5150445,-3204.902531,-3713.973523,-4147.04285,-4284.663231,5373510,-2050.007293,-2479.254636,-2737.913101,-2154.696738,5317394,-1941.091732,-1862.478028,-1971.441605,-2375.66269,5198159,-2574.929943,-2246.86803,-2837.269427,-2734.708768,5250605,-2062.717821,-1324.827974,-37.6056359,-1453.049473,5220729,-2892.658907,-701.3428417,-2755.235028,-3196.754852,5116656,-1848.833447,-2113.787894,-1932.860499,-2139.022117,0,-1576.500876,-2057.358752,-1811.019859,-1761.408042,5128987,-3424.772303,-3672.311042,-3972.392643,-4979.788381,5136411,-2232.722462,-3446.508239,-4411.946636,-6964.872432,5186498,-10301.14441,-11108.47185,-10356.04769,-10799.20839,0,-6490.982126,-6093.439657,-3487.465989,-2031.226427,5227137,656.9263758,963.4808361,1208.097844,1563.716842,5240893,1481.210508,1210.703705,1721.454181,1687.149664,5391877,2163.895154,1729.364809,2173.101098,2605.152741,5331517,1637.061186,2010.886524,2168.534649,1817.274554,5263117,0
2958,39.54,0.31,108.27,304.964539,0.01,1,0.01,-0.03,1710579465,0,0,0,12,450.1303854,377.3949457,560.9851916,568.578082,5072482,1666.83445,1155.24794,1027.05202,878.8856825,5343557,689.7322396,369.8331372,390.678409,532.0531463,5192471,362.4487739,119.77069,-267.5429738,-844.0056158,5301477,-1609.175141,-1730.545652,-2691.822876,-3174.826291,5265772,-1123.80525,-2949.395281,-2269.772906,-2512.962198,5189133,-4733.359892,-4910.649345,-5527.628107,-6116.697321,5114143,-4646.215964,-5067.362163,-4759.340337,-5474.033423,5150631,-3186.918008,-3744.234517,-4128.023542,-4288.388907,5375487,-2062.974776,-2447.958105,-2742.944281,-2087.443561,5318944,-1842.682959,-2014.967574,-1847.784019,-2294.397638,5197347,-2713.970873,-2313.068981,-2887.751219,-2716.8112,5249060,-2041.652796,-1321.184339,-37.02810751,-1401.314151,5220807,-2862.477833,-708.3695116,-2757.659331,-3166.213222,5117374,-1841.498494,-2035.583664,-1982.085639,-2089.971976,0,-1461.667174,-1978.602744,-1714.94159,-1609.945072,5130690,-3224.193495,-3402.336691,-3601.012486,-4551.919865,5137588,-1399.278883,-2591.775914,-3426.781315,-5943.479474,5188404,-10028.06492,-10717.99467,-9802.835821,-10181.52214,0,-5709.564619,-5082.961365,-2572.735853,-1371.432509,5228604,888.5227822,1148.107547,1351.950945,1744.69923,5241997,1542.818034,1402.968661,1811.713436,1829.955316,5395492,2249.50953,1809.882273,2154.954782,2696.279331,5333817,1767.999397,2030.126607,2185.58577,1963.341674,5264664,0
2959,39.54,0.31,108.27,306.1465721,0.01,1,0.01,-0.03,1710579465,0,0,0,12,574.1012119,467.8692041,621.7814175,677.5631257,5071771,1691.319818,1216.210683,1094.673668,962.8777139,5341630,744.6510048,387.6859862,404.6673918,638.1957025,5191826,364.8181446,219.6384236,-191.6195899,-738.6782733,5298440,-1556.583715,-1672.9511,-2655.792976,-3115.947168,5265403,-1027.274662,-2843.142079,-2229.007158,-2552.760724,5188040,-4992.761282,-5087.102,-5820.828198,-6511.678662,5114042,-4898.268489,-5337.469395,-5066.872435,-5812.915474,5150899,-3253.021113,-3718.596224,-4152.115874,-4284.0329,5375864,-1984.450716,-2338.483602,-2678.113043,-2010.134597,5318140,-1694.190223,-2113.295586,-1812.925597,-2137.554182,5198524,-2801.653365,-2424.339038,-2936.223378,-2737.968991,5248251,-2101.324089,-1338.15477,-35.27267584,-1375.328761,5220075,-2873.694382,-781.9692125,-2809.221327,-3151.888962,5117015,-1859.691238,-1960.169091,-1981.056017,-2071.705499,0,-1328.416924,-1874.184617,-1615.111592,-1446.260519,5134152,-3022.922271,-3066.012881,-3240.880511,-4109.072497,5137227,-602.1162092,-1626.068229,-2250.945905,-4900.488327,5189497,-9438.466928,-10423.89787,-9409.64298,-9744.878826,0,-4761.737533,-4009.434798,-1703.623067,-635.909842,5230516,1156.259773,1319.873389,1466.046597,1821.735084,5243468,1544.990519,1474.969685,1765.733138,1920.767049,5398142,2306.918527,1866.793887,2180.599079,2701.944228,5336492,1873.80956,2058.493404,2182.72884,2101.82918,5266211,0
2960,39.54,0.31,108.27,307.3286052,0.01,1,0.01,-0.03,1710579465,0,0,0,12,681.362386,519.8671974,686.8527788,764.7482839,5073659,1755.247268,1316.691522,1162.206454,1053.229387,5342432,841.7791035,458.130651,473.5769223,733.159214,5191911,350.1333671,280.677163,-92.65827647,-638.6377614,5300051,-1474.556558,-1634.614822,-2591.991095,-3050.052161,5265471,-875.0653803,-2796.132894,-2128.056117,-2503.037033,5186049,-5256.253813,-5208.561624,-6101.87229,-6902.664217,5117015,-5224.96693,-5648.396285,-5285.284574,-6134.676713,5152623,-3188.587406,-3715.550037,-4091.193138,-4225.198817,5375441,-1818.438725,-2251.858267,-2624.008519,-1924.232283,5319691,-1513.72845,-2124.399611,-1800.774022,-1963.926885,5198159,-2860.286004,-2530.782261,-2990.713036,-2798.632808,5248987,-2162.006804,-1390.565502,-34.22802837,-1426.552115,5221985,-2937.378219,-827.9346989,-2841.976202,-3156.087931,5118552,-1886.997181,-1848.944161,-1944.748992,-2100.499591,0,-1195.545588,-1768.755032,-1510.033019,-1312.031291,5137492,-2816.972189,-2740.71516,-2930.7596,-3678.956665,5137492,269.8832186,-685.296483,-1194.54175,-3437.961421,5190675,-9004.571222,-9853.9181,-8704.586801,-8952.196096,0,-3779.539774,-2989.497958,-873.0887129,15.37234712,5229262,1346.720157,1434.25257,1473.106972,1860.50042,5245674,1400.546065,1503.071487,1786.883425,2017.412921,5398101,2270.877798,1912.542179,2162.610457,2625.227973,5336384,1952.493484,2063.983295,2177.905939,2198.486392,5266142,0
2961,39.54,0.31,108.27,308.5106383,0.01,1,0.01,-0.03,1710579465,0,0,0,12,763.8053165,592.5816913,775.3467909,849.4457769,5073659,1788.707297,1428.248829,1259.590648,1128.717174,5342432,971.2160855,562.4703024,564.0278185,847.6966254,5188744,265.0451231,371.4036534,6.287578143,-585.6994559,5297324,-1372.682801,-1566.186582,-2546.04437,-2974.013655,5261640,-675.0126951,-2681.092605,-1990.803941,-2433.273472,5186220,-5401.908061,-5408.230921,-6342.144084,-7312.463026,5118293,-5456.717615,-5846.760925,-5588.094395,-6425.612154,5153431,-3104.159869,-3619.387348,-4055.684283,-4153.799768,5376618,-1630.356898,-2165.616933,-2565.758298,-1914.979144,5320868,-1354.612566,-2140.476023,-1814.489466,-1782.757367,5196982,-2850.777376,-2658.793207,-3056.940542,-2826.629786,5250533,-2191.856584,-1441.042771,-33.77923266,-1562.397778,5222351,-2998.544707,-878.6279559,-2843.610814,-3188.831826,5116556,-1918.855222,-1739.508859,-1903.969071,-2128.253782,0,-1057.256772,-1697.74565,-1385.809026,-1168.134298,5137492,-2596.356807,-2450.975641,-2639.212632,-3208.759683,5135954,990.855159,375.3357155,30.95242708,-1778.038112,5191462,-8100.449288,-9411.58113,-8113.835595,-8275.939088,0,-2651.810248,-1934.788848,-83.20789848,642.4375898,5230807,1403.953709,1428.980839,1480.776416,1706.321938,5246410,1348.857525,1541.748278,1841.233079,2100.644065,5400416,2158.20001,1933.969679,2107.483026,2507.195718,5339007,2080.669268,2045.599897,2152.689919,2248.062632,5265334,0
