Serialno,ROLL,PITCH,YAW,ODDO1,ODDO1_SPEED,ODDO2,ODDO2_SPEED,VELOCITY,BATTERY_PERCENTAGE,BATTERY_VOLTAGE,TEMP1,TEMP2,filename,F1H1,F1H2,F1H3,F1H4,F1P1,F2H1,F2H2,F2H3,F2H4,F2P2,F3H1,F3H2,F3H3,F3H4,F3P3,F4H1,F4H2,F4H3,F4H4,F4P4,F5H1,F5H2,F5H3,F5H4,F5P1,F6H1,F6H2,F6H3,F6H4,F6P2,F7H1,F7H2,F7H3,F7H4,F7P3,F8H1,F8H2,F8H3,F8H4,F8P4,F9H1,F9H2,F9H3,F9H4,F9P1,F10H1,F10H2,F10H3,F10H4,F10P2,F11H1,F11H2,F11H3,F11H4,F11P3,F12H1,F12H2,F12H3,F12H4,F12P4,F13H1,F13H2,F13H3,F13H4,F13P1,F14H1,F14H2,F14H3,F14H4,F14P2,F15H1,F15H2,F15H3,F15H4,F15P3,F16H1,F16H2,F16H3,F16H4,F16P4,F17H1,F17H2,F17H3,F17H4,F17P1,F18H1,F18H2,F18H3,F18H4,F18P2,F19H1,F19H2,F19H3,F19H4,F19P3,F20H1,F20H2,F20H3,F20H4,F20P4,F21H1,F21H2,F21H3,F21H4,F21P1,F22H1,F22H2,F22H3,F22H4,F22P2,F23H1,F23H2,F23H3,F23H4,F23P3,F24H1,F24H2,F24H3,F24H4,F24P4,runid
6154,58.61,-0.17,108.44,4049.805405,0.01,1,0.01,-1.71,1710579467,0,0,0,12,-347.3091289,-418.8961998,-391.9276246,-352.6533408,5044699,-1153.073267,-866.9547614,-734.2816206,-682.7664021,5309349,-839.123078,-755.5589437,-777.9277413,-728.8492565,5143741,-701.1070999,-542.0115967,-315.8453442,-65.08893438,5245750,79.29952362,117.4403003,395.2043196,555.4834783,5220886,-237.3006504,239.0377663,-142.7691759,113.4564506,5175260,510.352322,634.7737033,652.8020444,721.5760282,5076044,409.8631692,552.2419978,374.5412152,447.0051452,5112203,41.89857826,78.57958935,101.0775264,187.3991737,5323336,-116.5990827,27.52966824,-42.24753512,-46.40407415,5249796,-257.6106265,-237.0853261,-150.0011173,-153.0489633,5114099,-54.23885323,-44.46563549,52.04998816,-161.902615,5227947,-214.3168106,-331.2943197,-1.79460706,-77.20870443,5201808,227.4275433,-170.5663678,232.8667028,559.4016325,5096175,164.1479828,22.54378672,246.4495941,579.0373373,0,-69.67755207,114.4677086,-98.50705311,34.73360361,5084647,357.4142464,313.3233276,404.5266558,531.0906081,5111532,-61.32684913,33.60426436,-206.7717597,-186.9025298,5128365,80.9646544,231.3071317,135.8901007,316.6453998,0,246.819243,214.5143585,109.736115,18.14439918,5172180,-143.5847164,-191.1569456,-227.9141039,-169.8314338,5219342,142.0435319,340.7407074,292.4451327,387.7296305,5361268,-379.9582212,-366.891346,-181.2835791,-220.3773789,5286601,27.19510508,-76.81888467,-85.24757084,-69.80471702,5241261,0
6155,58.61,-0.17,108.44,4050.972973,0.01,1,0.01,-1.71,1710579467,0,0,0,12,-333.1388381,-417.2460116,-374.8486628,-321.9843855,5042699,-1124.241227,-836.9699606,-704.928976,-648.7614492,5308604,-827.7577509,-716.306014,-730.5603345,-684.5019145,5144840,-663.4916634,-508.7113967,-260.6242705,-3.759052602,5243100,100.1189257,135.1456494,433.2212612,593.3847663,5216752,-223.6503912,280.421488,-141.3364622,123.4087081,5173720,536.7890175,643.8645234,681.4135059,743.4394098,5075688,380.7179743,538.986869,372.5436887,451.8160404,5111329,33.65123808,78.35536914,112.1557099,200.6458906,5323109,-151.9101699,14.26668673,-4.882054225,-43.99618728,5251711,-275.2987875,-226.0264774,-135.0647848,-126.8769331,5115478,-27.86635202,-34.78735327,68.89511281,-163.2267555,5227870,-233.341021,-387.6337574,-1.543809519,-123.4310475,5204043,259.1098012,-182.3092045,266.7140785,618.9305106,5095712,204.8615806,47.72540888,291.1550569,637.6005456,0,-59.24748131,135.8351382,-97.78841023,41.21939636,5082755,400.3677695,353.507565,441.9489494,579.3993928,5114961,-66.32671653,40.38474585,-220.6752484,-181.9870073,5132949,90.91311758,251.8049068,161.9891536,344.0432496,0,264.4729909,239.9032724,129.5189908,33.64815289,5172091,-181.9859808,-219.3886517,-263.0582141,-183.9829198,5217355,145.5702768,358.1308491,311.2053481,398.6572303,5364376,-378.2968936,-365.9040003,-172.6883132,-202.6327121,5285859,48.46219704,-74.80837256,-75.71456662,-59.29902887,5240526,0
6156,58.61,-0.17,108.44,4052.140541,0.01,1,0.01,-1.71,1710579467,0,0,0,12,-312.5536749,-402.9883519,-356.664771,-290.1898334,5043522,-1100.64069,-806.3381634,-673.6670971,-612.0360312,5306682,-823.4072403,-678.8831425,-696.1932448,-645.1807281,5145279,-626.3038799,-477.9224635,-205.1336287,40.74452409,5243468,117.3357346,159.7869958,466.7763186,646.9419752,5213093,-207.4697482,325.2134325,-127.7886073,144.2625411,5173995,561.7641327,667.6667024,715.929207,773.2884043,5073769,345.9729283,533.8628346,357.6223472,455.5610697,5109895,15.33363208,72.88958893,127.5298423,212.428578,5324230,-201.7932766,-15.99182089,26.2099147,-46.4683589,5250533,-286.1569178,-221.4145244,-135.1308788,-113.7402196,5117315,-2.892833194,-29.39546856,90.89540432,-151.5759428,5228604,-244.5913077,-437.2921929,-1.998082826,-156.725316,5207331,295.5915778,-177.6648475,299.5328031,671.8105161,5098784,242.6526195,78.88949941,346.6884482,690.514159,0,-48.83430884,159.7001257,-82.37957708,55.0868618,5086608,448.0326565,392.3376233,480.6761667,630.6436007,5112607,-76.94861513,43.79004192,-234.5252601,-178.1099894,5129902,92.91956627,265.6000685,185.1659442,361.7087816,0,288.7931244,264.1026464,146.3196082,48.06909029,5172091,-231.6283339,-250.9311549,-292.9579908,-201.4448691,5217800,152.2542814,371.7546682,323.1074984,419.8075456,5362021,-370.2470417,-372.4790594,-168.0882333,-187.910368,5284375,68.30973572,-71.43441382,-69.19483127,-54.20326128,5238609,0
6157,58.61,-0.17,108.44,4053.308108,0.01,1,0.01,-1.71,1710579467,0,0,0,12,-287.0070111,-381.4209364,-338.5143911,-266.8026959,5042345,-1074.877988,-778.3154704,-638.5312679,-572.0091395,5306309,-824.078774,-654.7138385,-678.9404809,-623.3689371,5144385,-583.9355905,-439.242971,-165.7516776,89.48426344,5243027,139.0060794,183.7553091,517.3355822,696.0519664,5208793,-184.5071349,372.09597,-115.151853,173.5537075,5173004,603.7012129,681.8327482,742.6568591,798.9420357,5072482,308.1284863,516.0581371,335.7020827,447.4384328,5111946,-12.34925954,63.57502117,140.8415713,213.3463522,5322735,-250.6293972,-42.13091511,52.44557724,-56.20248408,5250533,-296.9542493,-227.5653053,-137.1849174,-127.978187,5117115,15.94144,-22.92345543,115.7929615,-136.8687177,5227870,-241.402507,-471.1148779,-3.40720085,-184.2019139,5208955,325.3181382,-189.0631584,324.5925724,718.9077352,5096428,274.6776688,111.6007683,402.6371084,753.8333973,0,-33.64708599,193.1341676,-72.91042021,71.45817246,5087679,490.296705,423.4053688,523.2169165,676.756278,5116397,-79.77716487,47.11517381,-241.4584531,-173.1248747,5134127,93.02653684,286.3994111,212.0385786,368.4003774,0,309.2701493,274.1559267,157.2773379,56.61716886,5171817,-278.5497878,-280.6514261,-325.4034834,-215.8009932,5219342,157.3389903,388.9062927,344.0683339,439.2674652,5363575,-373.1634205,-379.7803285,-170.6923891,-174.9723357,5284746,85.34677734,-68.05990113,-60.42501071,-51.25315207,5238684,0
6158,58.61,-0.17,108.44,4054.475676,0.01,1,0.01,-1.71,1710579467,0,0,0,12,-260.767603,-355.5030193,-310.7603993,-231.3840389,5043060,-1053.328686,-749.4249505,-601.9649175,-532.0382272,5309960,-830.1795798,-634.0216113,-650.141391,-599.3045325,5144918,-553.9587267,-415.5534459,-126.6566764,130.6429952,5241997,155.3860891,215.7954055,569.9959114,754.2903344,5208793,-174.8955801,419.1514709,-94.64791613,205.3129876,5171729,640.8238035,702.5843994,767.242635,821.55236,5070238,262.4407592,483.2605666,303.9077874,425.8155603,5111431,-47.18023936,53.20443827,152.3406891,215.106927,5320380,-304.8583498,-70.83565642,73.83308921,-67.6365665,5249796,-301.9930458,-246.2616265,-137.7409258,-152.9301995,5113784,26.97312739,-11.00478794,134.9443629,-124.3638927,5226693,-231.109455,-498.8855255,-5.128629768,-196.7839147,5206681,358.392666,-210.9339988,343.85539,746.9516021,5097248,312.6607188,144.4103509,451.9748038,806.4560142,0,-20.49486407,222.6087605,-59.89949395,85.08627014,5088394,539.9400204,442.3795912,560.6336535,721.9202445,5114502,-78.3200626,52.62620352,-240.4648794,-169.1004468,5133766,84.71095479,301.5097288,232.6251629,391.4338844,0,324.4054313,275.2857454,159.9315509,66.27972162,5168738,-312.8498928,-310.2164365,-355.2616644,-221.5327417,5220153,170.7447708,404.9106198,366.2290396,461.3673167,5361268,-389.4406038,-389.5716134,-168.4084726,-162.2801518,5285488,99.36065866,-62.11107556,-55.54175086,-50.48670152,5234934,0
6159,58.61,-0.17,108.44,4055.643243,0.01,1,0.01,-1.71,1710579467,0,0,0,12,-236.3042071,-331.6146692,-282.3656715,-202.5410819,5043638,-1034.637126,-726.9589034,-575.8893027,-499.419209,5308112,-825.5910938,-602.9005587,-619.0031964,-579.8037859,5142658,-529.1452203,-397.5344146,-103.8133093,172.6714223,5245750,165.167187,250.205947,621.2107268,812.1095965,5208589,-174.7219587,455.3048397,-75.36638673,233.1711615,5170100,660.5264908,723.2357022,788.4069157,837.071433,5070703,211.3034147,439.1579131,271.6032673,408.410109,5112461,-88.220843,46.97604253,157.7385269,214.5266133,5323483,-332.9670111,-79.07888812,82.88105893,-80.60860983,5248987,-306.9755708,-265.717064,-154.0830647,-191.9528158,5115679,25.32078922,-9.811401695,159.106187,-103.7818184,5226770,-230.7474406,-513.1109258,-5.007618562,-195.9201839,5207493,384.3183449,-241.6846061,356.8651597,786.363859,5096070,348.6995153,175.2693826,495.7567481,858.4001257,0,-16.92515597,246.9021882,-53.66535264,97.95124594,5088036,577.942708,467.2367722,583.3734482,754.4866459,5114603,-75.01260697,49.00457763,-242.5499754,-157.9570727,5131965,76.86241531,304.3898521,248.1374681,412.1957386,0,335.1157208,271.3147342,159.0324778,58.04408162,5171454,-351.2128145,-338.0623879,-380.1995064,-230.1369484,5219709,188.9005877,426.2454877,384.1796687,484.4374277,5362774,-401.6242965,-400.6845926,-159.9405562,-151.2347194,5284310,101.1387164,-60.6141782,-45.75500082,-43.91295062,5234934,0
6160,58.61,-0.17,108.44,4056.810811,0.01,1,0.01,-1.71,1710579467,0,0,0,12,-214.9561677,-309.1359547,-253.534713,-176.7570626,5043168,-1028.595162,-716.7942442,-557.6021512,-463.6923433,5307739,-818.1829871,-577.844778,-593.8037067,-559.4187156,5142297,-509.8823875,-382.6483043,-88.78626072,212.6971709,5244941,178.4407961,281.9317496,669.033449,840.8129491,5205139,-167.6731458,491.2040574,-60.75160611,259.1590098,5169915,669.8038607,752.6708387,808.3913491,846.7182786,5071415,165.5834238,395.4035775,240.3523285,387.0012742,5111844,-130.3326061,32.74957471,155.9925693,213.7194597,5321931,-343.4965568,-84.8334535,95.01121687,-84.68059965,5252080,-322.1814635,-288.1759627,-178.9108797,-234.8025947,5114401,29.26045186,-6.515232292,194.5472295,-78.63198603,5224473,-233.7517525,-540.4598599,-4.289416213,-208.6134328,5207412,388.2499423,-283.0452942,375.8445184,819.1970172,5097307,373.5524375,193.1072792,528.4101012,905.6711779,0,-19.48547454,263.7927346,-54.36455964,108.2440507,5087322,611.1608913,484.7841628,612.3720584,795.2880759,5116397,-83.02855817,38.0855889,-241.473929,-155.8576534,5135137,68.69359052,310.56015,262.60265,434.0488462,0,340.3784014,276.0347559,147.730349,37.57540995,5171817,-385.4611804,-365.1947128,-395.1961989,-235.2570535,5217405,196.9783921,445.188735,398.0414968,510.7420627,5363951,-405.4846381,-414.350945,-153.4099067,-149.2921451,5286230,90.95426022,-55.22621936,-45.47470967,-44.78709421,5237948,0
6161,58.61,-0.17,108.44,4057.978378,0.01,1,0.01,-1.71,1710579467,0,0,0,12,-201.0248206,-292.9664016,-231.0720287,-148.1930467,5042345,-1029.555733,-700.0259875,-547.0763037,-444.5978885,5313432,-815.5679175,-549.4533444,-572.7148494,-545.6859549,5149092,-500.3575445,-370.9575422,-60.23071271,243.1166454,5240452,189.006032,319.3176294,692.2061862,877.7723666,5205951,-163.7129392,521.31249,-43.9049291,288.0846881,5169826,669.433305,781.4798733,818.7145062,848.9119212,5074153,115.7368974,350.8509608,219.6246594,369.931147,5113067,-167.6304579,13.20016018,153.3960477,199.7334513,5322678,-332.8723251,-86.44323658,102.9837551,-91.04529076,5252448,-339.2903631,-316.5224867,-204.4542328,-271.7274976,5116397,37.85818686,6.846626294,228.736286,-50.27818522,5221462,-237.8418425,-564.0011088,-2.954113334,-218.5776855,5209686,400.7738999,-331.9463775,383.9753792,857.7044929,5100480,386.5896295,202.0534566,564.5312534,947.2185083,0,-21.29980323,284.1528013,-65.95367835,109.4787121,5087322,631.0353092,504.1891951,628.9652422,833.6132366,5115579,-90.03760401,48.17783325,-253.9815433,-158.9958592,5136963,68.70946021,316.7084123,267.8813487,452.9407291,0,347.8179158,275.2376732,139.3636304,29.68456904,5169826,-423.324405,-386.0496132,-413.7232394,-234.3564068,5217484,196.4551125,459.9666161,415.1674731,537.1916398,5362774,-413.9410893,-427.4068742,-158.3839447,-150.9664544,5286536,95.15752276,-60.20420936,-47.88005727,-35.35708731,5237805,0
6162,58.61,-0.17,108.44,4059.145946,0.01,1,0.01,-1.71,1710579467,0,0,0,12,-190.6115013,-277.2978431,-216.6699067,-123.9259372,5042345,-1041.679925,-696.749148,-550.1325645,-436.9123024,5311510,-815.7893118,-525.5253326,-560.1746151,-538.0706445,5147180,-505.0376456,-329.9562295,-42.20184736,284.0855262,5241261,207.3543179,366.1500312,726.6864316,922.7381041,5206762,-153.8295715,549.8998382,-26.2969413,314.5563526,5173181,668.5922152,812.227531,829.0822884,863.2098463,5073550,79.67334041,316.2258621,191.674564,347.7753027,5112607,-198.4293278,-11.32377252,150.6421935,196.8627272,5324886,-345.1811929,-89.66117117,106.7715352,-103.4185149,5249724,-349.015393,-346.7946462,-226.6995473,-310.375486,5116397,46.0569889,17.63708009,262.2824237,-20.39099303,5220441,-248.5833159,-573.9084309,-2.997185149,-236.470857,5205869,415.2115007,-403.9534642,396.598931,889.1397025,5100377,405.7260317,206.4463804,581.0396721,973.8367034,0,-36.46135628,295.2547897,-69.98565223,106.1375838,5089571,629.1605466,512.6193012,629.2742779,851.2929119,5115320,-111.2325092,50.18990659,-268.6990692,-162.2078944,5134969,71.16885036,329.5016143,270.7880502,473.4713978,0,347.7528243,275.261955,131.670788,23.15165212,5170640,-453.131903,-396.1166845,-426.4521253,-227.7119327,5217039,199.5126549,473.5438474,428.3539861,558.0504232,5364280,-426.7746494,-435.3347378,-166.6364259,-160.8676001,5288406,105.8100489,-53.69656122,-56.95022347,-37.47088494,5237138,0
6163,58.61,-0.17,108.44,4060.313514,0.01,1,0.01,-1.71,1710579467,0,0,0,12,-172.4437895,-264.5682665,-201.9156574,-107.7765283,5042590,-1058.281762,-699.0053465,-548.3790686,-437.5966578,5311078,-811.7322261,-500.1494105,-552.4671481,-540.4379244,5144463,-492.1434913,-293.7384674,-14.87068387,312.7006702,5245309,226.4847692,405.6923232,765.5384652,963.483946,5205220,-144.0266597,576.0358027,-8.939404772,336.619263,5171817,675.6815122,842.9210707,843.2621356,874.7695397,5076479,40.02171453,282.6694651,169.8902826,325.8133892,5113426,-220.5120183,-29.47379485,144.2595321,198.2846844,5324082,-347.6195394,-89.44019104,109.3637085,-112.8618051,5251270,-356.8696764,-360.8177817,-252.0160519,-330.24882,5115938,47.47677571,46.61541521,296.5947099,9.997022558,5219996,-262.4648554,-589.4171231,-3.352568425,-258.6929439,5207047,426.1464715,-431.6321624,404.1486706,907.0628495,5100480,416.4693446,216.3322087,593.0512049,1004.590938,0,-51.66334789,305.9493819,-84.61342476,93.3645578,5089571,615.9863921,509.7360306,638.0819825,874.1578854,5112966,-138.1064909,51.58425101,-290.9170113,-181.729963,5135233,78.08171814,345.616686,267.4186885,493.0408627,0,345.4582481,271.8460704,126.4246767,13.28887911,5169826,-474.4311884,-402.4855222,-442.445304,-227.2765738,5215940,199.9483097,482.7928373,427.5612251,572.3691026,5362774,-431.5599825,-434.1037712,-181.2795673,-181.0516889,5288892,100.8068678,-56.25168797,-64.75126598,-37.85427018,5237213,0
6164,58.61,-0.17,108.44,4061.481081,0.01,1,0.01,-1.71,1710579467,0,0,0,12,-166.6492652,-236.9025367,-197.7965913,-92.46516172,5045053,-1076.259886,-708.9746657,-562.0701046,-454.5966431,5311137,-808.081716,-485.2296303,-553.878403,-533.8610801,5147554,-477.1773299,-265.2363664,9.191758592,344.3286174,5244204,251.7955965,428.6304977,812.8826762,999.3529075,5202456,-126.1684544,600.6308081,3.971303013,363.3032948,5169648,677.9021171,868.0175253,851.1581391,878.4869485,5078120,10.42365123,256.7446729,141.5777028,310.4173619,5112607,-225.3735492,-39.63722488,143.7150506,200.1531904,5323336,-356.3393997,-92.07893135,102.6734083,-123.2366945,5252817,-365.9283276,-381.6172336,-270.305102,-341.8497597,5114502,56.69945598,74.94091778,327.7745193,40.25600847,5223084,-281.1633785,-602.9778669,-3.532480469,-280.16159,5208589,429.0629914,-416.4449132,413.3232528,934.1110608,5100735,423.7915223,221.9009907,600.3893914,1022.346386,0,-74.11844932,299.0872599,-107.0170887,68.33248531,5092600,593.1626344,509.3855485,642.8327111,889.8425606,5112461,-179.1907755,39.42330856,-309.1113944,-205.7991744,5135233,82.05802073,351.2165304,277.8999671,508.4491342,0,347.035553,265.9058639,113.7981514,-3.776145482,5170640,-485.5851602,-420.1000205,-455.1652232,-227.0811007,5216306,207.1792771,482.8755871,430.1032255,578.7983678,5365834,-436.871753,-446.4071914,-201.6111062,-200.0598953,5290325,94.04481835,-72.17727866,-85.14924246,-57.48822972,5234199,0
6165,58.61,-0.17,108.44,4062.648649,0.01,1,0.01,-1.71,1710579467,0,0,0,12,-167.0939699,-221.2255188,-183.9887068,-78.84249601,5042699,-1115.482169,-731.1910341,-581.5224045,-475.0534219,5313000,-789.0278149,-480.9795467,-549.2327958,-534.0133964,5148731,-464.6830388,-241.3820368,32.10224363,373.0797995,5244941,281.6850103,451.4786015,854.1471456,1036.100674,5206316,-112.2730521,625.8106638,8.797175643,385.5152463,5169463,676.6974849,880.1793573,847.0318563,876.25802,5074837,-30.18057549,223.5438006,114.0961059,293.2822532,5111384,-222.7089402,-42.47830375,145.3526591,201.9786738,5321127,-377.2882842,-98.87602725,98.98299851,-130.5504176,5252080,-374.0664611,-408.3730937,-283.8761977,-336.5294339,5114603,65.10693839,104.848892,360.4309192,63.9588266,5219264,-301.155803,-618.0395339,-3.649138589,-300.8405927,5204774,427.9058731,-372.2849266,418.6367176,954.9830014,5100377,423.7414418,221.016079,611.4759614,1036.805327,0,-103.8429517,280.5878842,-142.7767369,34.77801855,5097964,584.5499218,502.367866,646.4432174,894.9198028,5113067,-224.2138742,27.18038105,-336.4369763,-248.2987915,5135233,87.87061124,358.1255887,275.6970506,512.896223,0,341.4539779,257.55718,107.2717596,-24.68776282,5171366,-481.4028709,-433.7040734,-459.6598509,-216.8938403,5216306,213.5766031,475.3540979,432.0415341,586.1318947,5367626,-457.6891502,-461.050433,-227.1278752,-223.2333942,5292616,71.77549076,-104.7810223,-115.0771789,-83.87682718,5235743,0
6166,58.61,-0.17,108.44,4063.816216,0.01,1,0.01,-1.71,1710579467,0,0,0,12,-176.4285603,-208.77701,-187.3680021,-83.77457431,5044230,-1159.210148,-746.1938103,-610.3069992,-509.7081574,5314492,-781.7605561,-485.2869224,-538.8886791,-527.9636339,5151715,-453.5076626,-237.6207111,46.37753488,384.5117067,5247219,315.1865152,466.1045275,892.347285,1071.529083,5209605,-107.6255179,640.3627176,12.10201666,396.2714183,5170914,675.5110703,885.5776264,828.1900936,864.8529094,5072373,-69.60453778,188.9057694,81.00024803,280.7420093,5111789,-227.9878719,-38.23050338,150.9651365,207.279708,5319633,-399.102391,-110.7961772,93.62280685,-146.717901,5251199,-374.6714082,-425.6654535,-289.169156,-315.4389716,5113784,70.1625796,124.897719,389.0815741,83.61680034,5220075,-315.3543408,-630.6509955,-2.973131134,-318.7172791,5203351,426.4968523,-297.0454125,409.4483532,981.6379699,5099200,424.8458081,219.0385637,614.2149979,1032.270039,0,-146.2712457,247.9707151,-183.4118286,0.013375334,5096637,561.6089026,505.2042615,635.6302547,898.4412101,5114861,-273.5133482,-4.778922025,-385.3254379,-305.7736157,5139296,83.69234279,355.2117413,273.6823438,531.2029538,0,336.9723545,261.45704,94.92604853,-41.7292281,5170640,-481.6734636,-441.4696295,-473.4848474,-225.4523508,5215940,215.9203838,485.195801,427.782494,581.3633594,5366873,-481.1913632,-482.9113286,-254.5357565,-252.4844006,5290632,37.54278286,-141.5452687,-162.0681014,-116.4698275,5234934,0
6167,58.61,-0.17,108.44,4064.983784,0.01,1,0.01,-1.71,1710579467,0,0,0,12,-198.3036932,-219.7968073,-206.6131905,-99.01884244,5045531,-1212.88545,-779.1223527,-641.7867744,-529.3056332,5317825,-793.7975746,-496.5589771,-535.2261249,-530.3805526,5153793,-447.8394228,-246.5976218,60.58235974,404.9356757,5246410,341.5490005,479.2105578,923.6985059,1092.349477,5207412,-93.49010235,651.7476202,8.522932763,398.3881113,5173357,683.799903,881.7218543,828.193051,851.6417723,5075193,-115.7142965,159.6613558,47.93357344,264.0382691,5110666,-233.0800246,-33.46937713,153.9452616,216.5241877,5321184,-411.7310404,-122.8502337,91.15483532,-165.038687,5251567,-381.9305004,-425.1060789,-293.9161015,-290.8661532,5112249,69.52973626,132.1607121,415.8179039,89.86342505,5222351,-330.8712037,-653.9597659,-2.175046451,-339.1943607,5203269,423.6033659,-209.0250111,397.6459552,1002.035265,5099661,413.8313264,206.965734,605.1585471,1023.357734,0,-199.4322922,222.4429957,-232.8418232,-44.54243922,5094386,528.5151573,495.0160129,619.0417983,908.0149417,5111890,-327.5344508,-50.98129886,-452.5460167,-349.7313447,5138500,85.56756168,347.9265788,263.8106043,532.3901517,0,324.2938586,256.8624647,85.53749308,-46.1367377,5171366,-479.3860815,-449.6301757,-488.3035651,-244.0163619,5216672,205.0106245,486.7681275,420.8356156,564.2791983,5368002,-502.5204772,-510.0876204,-274.4257002,-285.52513,5292552,4.153035932,-186.7523673,-202.7889726,-153.5169958,5237213,0
6168,58.61,-0.17,108.44,4066.151351,0.01,1,0.01,-1.71,1710579467,0,0,0,12,-213.4478534,-252.8188257,-229.8717636,-122.704692,5047063,-1269.232056,-807.5042553,-684.1191864,-567.3906325,5317767,-813.8565054,-510.82646,-529.361857,-524.9745419,5152345,-448.2665404,-231.6421644,70.68144565,437.1607804,5246410,360.5444323,489.0989744,945.3718759,1117.260526,5205951,-73.41793377,665.8260227,18.04273202,404.9332099,5169826,696.0210126,894.1885305,827.1701591,858.0961213,5075302,-148.5759125,148.2449562,20.36939045,256.504979,5113784,-236.0125448,-25.37047835,151.4025554,221.047881,5323483,-423.5253627,-134.5875104,82.09493205,-198.196933,5253483,-393.8337842,-419.9067358,-280.8120547,-264.8987592,5115320,57.48895959,129.8016823,432.1349489,94.71590651,5222640,-347.6955267,-678.9133592,-1.157147099,-354.1632368,5204408,431.3104982,-132.5223623,384.4603052,1018.827398,5100019,410.3622583,182.2129786,590.3410088,1001.885621,0,-242.4392149,188.6119691,-280.6133292,-81.9934969,5095564,495.6904202,482.3153489,598.0950543,897.6030031,5113784,-374.942345,-103.7652124,-527.237181,-400.2796756,5140113,77.94061424,329.0420539,246.3877209,529.4659719,0,307.5108059,254.7544571,67.15949125,-49.61164637,5172454,-473.3859763,-453.5268911,-499.9196282,-255.6691328,5215574,187.4247063,480.7787799,422.2814505,552.4812321,5367626,-523.0185772,-531.6879101,-298.1732717,-310.3809199,5293667,-29.8453273,-233.8140798,-247.1067551,-199.7911738,5240155,0
6169,58.69,-0.12,108.6,4067.318919,0.01,1,0.01,-1.73,1710579467,0,0,0,12,-237.589526,-277.7208712,-266.0912127,-152.5714692,5047876,-1341.839105,-856.8209579,-723.3422341,-619.5287534,5317825,-819.6160697,-533.566274,-525.4506081,-528.4559909,5152892,-439.209816,-233.4837342,95.92549287,447.0585384,5246778,385.4054103,498.605996,973.0923088,1136.499364,5207047,-44.89860205,688.9689833,25.42883788,408.9745985,5172817,721.7807499,900.7541448,824.887953,866.2874693,5076587,-180.9948131,131.3190213,3.701369384,244.0788001,5113684,-244.0270587,-24.83062738,155.0465389,228.0607639,5323426,-447.8192935,-153.1889956,74.05215783,-225.4767965,5251936,-410.771306,-427.4846197,-288.6135747,-255.740407,5117115,42.3208008,119.1382867,442.8942647,100.2430342,5223084,-365.1105623,-691.3959409,-1.267849479,-362.6429086,5202502,443.2635143,-75.3238887,384.0036329,1026.266881,5098484,399.5028656,153.2056409,570.3967824,984.458243,0,-275.3245946,158.6387247,-322.6729554,-108.0212451,5092957,458.8179642,460.6606515,566.2995361,871.8244133,5114502,-428.7714245,-165.8691255,-605.1202045,-447.8113739,5139656,63.1038106,307.4396215,219.2254648,510.8385697,0,280.1643813,244.083251,49.12598403,-62.00915501,5171640,-476.4876305,-456.1054798,-508.9366607,-266.1771808,5218217,176.2630871,469.3816147,414.9697804,537.3866664,5368379,-529.090192,-543.9022476,-327.0381995,-332.8771078,5294410,-70.31474384,-285.1421675,-286.2829817,-259.6136198,5239717,0
6170,58.69,-0.12,108.6,4068.486486,0.01,1,0.01,-1.73,1710579467,0,0,0,12,-256.1368336,-310.3807502,-289.6307942,-199.1793348,5047178,-1410.044151,-923.0000544,-761.9798895,-655.2955483,5318944,-845.7549884,-552.2526073,-543.7855724,-542.6737504,5154431,-441.0900499,-244.3087403,94.3036632,441.065173,5249796,405.5645341,508.8139952,993.0770261,1162.021675,5210337,-29.29862016,706.5475601,37.76179596,416.2806138,5174083,744.6854659,907.4169065,817.1328768,877.7262432,5074234,-206.7764257,122.1831058,-24.25871985,227.8909641,5113426,-255.5651923,-21.34664454,163.7641085,234.0424959,5321931,-477.0173567,-167.8356773,70.77946487,-239.8538379,5253471,-426.5249674,-438.8569266,-309.2174918,-264.5947144,5116397,29.19992878,111.3949698,443.3881766,101.2801134,5224551,-379.199563,-709.0301383,-1.917108456,-358.9501148,5204490,450.8922947,-12.06216702,381.1881681,1026.753735,5099765,395.7771383,131.2088835,553.0000863,959.4801401,0,-312.4468038,126.4843518,-347.6614279,-142.8790768,5093672,429.6588899,428.9949186,548.6281061,841.4058836,5113325,-474.7339109,-223.8667951,-675.7290305,-508.6268971,5139030,30.14946088,271.144628,191.9437518,488.1260551,0,244.8573078,228.1556412,20.40982641,-83.93197584,5173455,-481.6286035,-460.311646,-510.9655266,-279.6943533,5216227,169.822605,452.7920269,400.9422428,523.8760551,5367579,-536.33985,-567.8754338,-357.2494426,-353.1349587,5294410,-111.825343,-334.5882109,-332.8407237,-323.7481258,5240526,0
